"","X","State","Month","Age","Republican.Rep.","Democratics.Rep.","Region","Season","Vaccine","Population"
"961",1001,"New Mexico","Mar",2,0.37,0.48,"West","Far",0.399999999999999,7.498867054
"962",1002,"New York","Mar",2,0.28,0.53,"Northeast","Far",0.699999999999996,193.6811791
"963",1003,"North Carolina","Mar",2,0.41,0.43,"South","Far",2.2,96.10616199
"964",1004,"North Dakota","Mar",2,0.5,0.33,"Midwest","Far",1.1,5.042467461
"965",1005,"Ohio","Mar",2,0.42,0.4,"Midwest","Far",0.5,126.2325104
"966",1006,"Oklahoma","Mar",2,0.45,0.4,"South","Far",1.3,25.41242592
"967",1007,"Oregon","Mar",2,0.32,0.47,"West","Far",1.9,20.25457538
"968",1008,"Pennsylvania","Mar",2,0.39,0.46,"Northeast","Far",1.6,125.4306113
"969",1009,"Rhode Island","Mar",2,0.3,0.48,"Northeast","Far",1.7,467.8916828
"970",1010,"South Carolina","Mar",2,0.43,0.39,"South","Far",0.900000000000002,73.87001428
"971",1011,"South Dakota","Mar",2,0.53,0.37,"Midwest","Far",0.899999999999999,4.925030963
"972",1012,"Tennessee","Mar",2,0.48,0.36,"South","Far",0.599999999999998,74.46142649
"973",1013,"Texas","Mar",2,0.39,0.4,"South","Far",1.1,51.95369472
"974",1014,"Utah","Mar",2,0.54,0.3,"West","Far",0.900000000000006,18.22607341
"975",1015,"Vermont","Mar",2,0.29,0.57,"Northeast","Far",0,29.05178938
"976",1016,"Virginia","Mar",2,0.43,0.39,"South","Far",0.700000000000003,97.65392192
"977",1017,"Washington","Mar",2,0.33,0.44,"West","Far",1.1,53.45739089
"978",1018,"West Virginia","Mar",2,0.43,0.41,"South","Far",1.5,31.99651264
"979",1019,"Wisconsin","Mar",2,0.42,0.42,"Midwest","Far",1.9,47.50892956
"980",1020,"Wyoming","Mar",2,0.57,0.25,"West","Far",0.400000000000002,2.582771227
"981",1021,"Alabama","Apr",2,0.52,0.35,"South","Far",0.300000000000001,42.68965517
"982",1022,"Alaska","Apr",2,0.39,0.32,"West","Far",0.299999999999997,0.593017326
"983",1023,"Arizona","Apr",2,0.4,0.39,"West","Far",0,28.06972774
"984",1024,"Arkansas","Apr",2,0.46,0.38,"South","Far",0,25.41334614
"985",1025,"California","Apr",2,0.3,0.49,"West","Far",1.4,122.5000481
"986",1026,"Colorado","Apr",2,0.41,0.42,"West","Far",1.2,26.39448568
"987",1027,"Connecticut","Apr",2,0.32,0.5,"Northeast","Far",0,329.6800826
"988",1028,"Delaware","Apr",2,0.29,0.55,"South","Far",2,214.5780051
"989",1030,"Florida","Apr",2,0.37,0.44,"South","Far",0.400000000000002,172.6521844
"990",1031,"Georgia","Apr",2,0.41,0.41,"South","Far",1.1,84.7321259
"991",1032,"Hawaii","Apr",2,0.28,0.51,"West","Far",1.90000000000001,94.36400436
"992",1033,"Idaho","Apr",2,0.49,0.32,"West","Far",0.200000000000003,9.284479946
"993",1034,"Illinois","Apr",2,0.33,0.48,"Midwest","Far",0.600000000000001,106.0799021
"994",1035,"Indiana","Apr",2,0.42,0.37,"Midwest","Far",0,83.54056314
"995",1036,"Iowa","Apr",2,0.41,0.4,"Midwest","Far",0.100000000000001,24.56196868
"996",1037,"Kansas","Apr",2,0.46,0.31,"Midwest","Far",0.299999999999997,15.5677499
"997",1038,"Kentucky","Apr",2,0.44,0.43,"South","Far",0.700000000000003,50.183731
"998",1039,"Louisiana","Apr",2,0.41,0.43,"South","Far",0.299999999999997,47.8446495
"999",1040,"Maine","Apr",2,0.36,0.47,"Northeast","Far",0,18.35736271
"1000",1042,"Massachusetts","Apr",2,0.27,0.56,"Northeast","Far",1.2,409.3008421
"1001",1043,"Michigan","Apr",2,0.34,0.47,"Midwest","Far",0.599999999999998,79.11176356
"1002",1044,"Minnesota","Apr",2,0.39,0.46,"Midwest","Far",0.200000000000003,31.93413467
"1003",1045,"Mississippi","Apr",2,0.44,0.42,"South","Far",0,27.84030353
"1004",1046,"Missouri","Apr",2,0.41,0.42,"Midwest","Far",1,39.26238788
"1005",1047,"Montana","Apr",2,0.49,0.3,"West","Far",0.399999999999999,3.099150842
"1006",1048,"Nebraska","Apr",2,0.47,0.36,"Midwest","Far",0.899999999999999,11.01225318
"1007",1049,"Nevada","Apr",2,0.37,0.46,"West","Far",0,13.00930732
"1008",1050,"New Hampshire","Apr",2,0.35,0.44,"Northeast","Far",1.4,66.27271714
"1009",1051,"New Jersey","Apr",2,0.3,0.51,"Northeast","Far",NA,551.8398706
"1010",1052,"New Mexico","Apr",2,0.37,0.48,"West","Far",2.1,7.498867054
"1011",1053,"New York","Apr",2,0.28,0.53,"Northeast","Far",0.700000000000003,193.6811791
"1012",1054,"North Carolina","Apr",2,0.41,0.43,"South","Far",1.2,96.10616199
"1013",1055,"North Dakota","Apr",2,0.5,0.33,"Midwest","Far",1.3,5.042467461
"1014",1056,"Ohio","Apr",2,0.42,0.4,"Midwest","Far",0.5,126.2325104
"1015",1057,"Oklahoma","Apr",2,0.45,0.4,"South","Far",1.5,25.41242592
"1016",1058,"Oregon","Apr",2,0.32,0.47,"West","Far",0.899999999999999,20.25457538
"1017",1059,"Pennsylvania","Apr",2,0.39,0.46,"Northeast","Far",0.199999999999996,125.4306113
"1018",1060,"Rhode Island","Apr",2,0.3,0.48,"Northeast","Far",2.1,467.8916828
"1019",1061,"South Carolina","Apr",2,0.43,0.39,"South","Far",0.699999999999999,73.87001428
"1020",1062,"South Dakota","Apr",2,0.53,0.37,"Midwest","Far",0,4.925030963
"1021",1063,"Tennessee","Apr",2,0.48,0.36,"South","Far",1.9,74.46142649
"1022",1064,"Texas","Apr",2,0.39,0.4,"South","Far",0.899999999999999,51.95369472
"1023",1065,"Utah","Apr",2,0.54,0.3,"West","Far",0.5,18.22607341
"1024",1066,"Vermont","Apr",2,0.29,0.57,"Northeast","Far",0.299999999999997,29.05178938
"1025",1067,"Virginia","Apr",2,0.43,0.39,"South","Far",0.299999999999997,97.65392192
"1026",1068,"Washington","Apr",2,0.33,0.44,"West","Far",0.199999999999996,53.45739089
"1027",1069,"West Virginia","Apr",2,0.43,0.41,"South","Far",0.299999999999997,31.99651264
"1028",1070,"Wisconsin","Apr",2,0.42,0.42,"Midwest","Far",0,47.50892956
"1029",1071,"Wyoming","Apr",2,0.57,0.25,"West","Far",0.199999999999999,2.582771227
"1030",1072,"Alabama","May",2,0.52,0.35,"South","Far",0,42.68965517
"1031",1073,"Alaska","May",2,0.39,0.32,"West","Far",2,0.593017326
"1032",1074,"Arizona","May",2,0.4,0.39,"West","Far",0.800000000000001,28.06972774
"1033",1075,"Arkansas","May",2,0.46,0.38,"South","Far",0,25.41334614
"1034",1076,"California","May",2,0.3,0.49,"West","Far",0.700000000000003,122.5000481
"1035",1077,"Colorado","May",2,0.41,0.42,"West","Far",0.600000000000001,26.39448568
"1036",1078,"Connecticut","May",2,0.32,0.5,"Northeast","Far",2.4,329.6800826
"1037",1079,"Delaware","May",2,0.29,0.55,"South","Far",0,214.5780051
"1038",1081,"Florida","May",2,0.37,0.44,"South","Far",0,172.6521844
"1039",1082,"Georgia","May",2,0.41,0.41,"South","Far",0,84.7321259
"1040",1083,"Hawaii","May",2,0.28,0.51,"West","Far",0.899999999999999,94.36400436
"1041",1084,"Idaho","May",2,0.49,0.32,"West","Far",0,9.284479946
"1042",1085,"Illinois","May",2,0.33,0.48,"Midwest","Far",0,106.0799021
"1043",1086,"Indiana","May",2,0.42,0.37,"Midwest","Far",0,83.54056314
"1044",1087,"Iowa","May",2,0.41,0.4,"Midwest","Far",0,24.56196868
"1045",1088,"Kansas","May",2,0.46,0.31,"Midwest","Far",0,15.5677499
"1046",1089,"Kentucky","May",2,0.44,0.43,"South","Far",0,50.183731
"1047",1090,"Louisiana","May",2,0.41,0.43,"South","Far",0.200000000000003,47.8446495
"1048",1091,"Maine","May",2,0.36,0.47,"Northeast","Far",0,18.35736271
"1049",1093,"Massachusetts","May",2,0.27,0.56,"Northeast","Far",0.700000000000003,409.3008421
"1050",1094,"Michigan","May",2,0.34,0.47,"Midwest","Far",0.600000000000001,79.11176356
"1051",1095,"Minnesota","May",2,0.39,0.46,"Midwest","Far",1.09999999999999,31.93413467
"1052",1096,"Mississippi","May",2,0.44,0.42,"South","Far",0,27.84030353
"1053",1097,"Missouri","May",2,0.41,0.42,"Midwest","Far",0,39.26238788
"1054",1098,"Montana","May",2,0.49,0.3,"West","Far",1.9,3.099150842
"1055",1099,"Nebraska","May",2,0.47,0.36,"Midwest","Far",0,11.01225318
"1056",1100,"Nevada","May",2,0.37,0.46,"West","Far",0,13.00930732
"1057",1101,"New Hampshire","May",2,0.35,0.44,"Northeast","Far",1.2,66.27271714
"1058",1102,"New Jersey","May",2,0.3,0.51,"Northeast","Far",NA,551.8398706
"1059",1103,"New Mexico","May",2,0.37,0.48,"West","Far",0,7.498867054
"1060",1104,"New York","May",2,0.28,0.53,"Northeast","Far",0.600000000000001,193.6811791
"1061",1105,"North Carolina","May",2,0.41,0.43,"South","Far",0.5,96.10616199
"1062",1106,"North Dakota","May",2,0.5,0.33,"Midwest","Far",0,5.042467461
"1063",1107,"Ohio","May",2,0.42,0.4,"Midwest","Far",0.399999999999999,126.2325104
"1064",1108,"Oklahoma","May",2,0.45,0.4,"South","Far",1.4,25.41242592
"1065",1109,"Oregon","May",2,0.32,0.47,"West","Far",0,20.25457538
"1066",1110,"Pennsylvania","May",2,0.39,0.46,"Northeast","Far",0,125.4306113
"1067",1111,"Rhode Island","May",2,0.3,0.48,"Northeast","Far",0.800000000000004,467.8916828
"1068",1112,"South Carolina","May",2,0.43,0.39,"South","Far",0,73.87001428
"1069",1113,"South Dakota","May",2,0.53,0.37,"Midwest","Far",0,4.925030963
"1070",1114,"Tennessee","May",2,0.48,0.36,"South","Far",0,74.46142649
"1071",1115,"Texas","May",2,0.39,0.4,"South","Far",0.200000000000003,51.95369472
"1072",1116,"Utah","May",2,0.54,0.3,"West","Far",0.5,18.22607341
"1073",1117,"Vermont","May",2,0.29,0.57,"Northeast","Far",0,29.05178938
"1074",1118,"Virginia","May",2,0.43,0.39,"South","Far",1.1,97.65392192
"1075",1119,"Washington","May",2,0.33,0.44,"West","Far",0,53.45739089
"1076",1120,"West Virginia","May",2,0.43,0.41,"South","Far",0,31.99651264
"1077",1121,"Wisconsin","May",2,0.42,0.42,"Midwest","Far",0,47.50892956
"1078",1122,"Wyoming","May",2,0.57,0.25,"West","Far",0,2.582771227
"1079",1123,"Alabama","Jul",3,0.52,0.35,"South","Far",0,12.74482759
"1080",1124,"Alaska","Jul",3,0.39,0.32,"West","Far",0,0.164902277
"1081",1125,"Arizona","Jul",3,0.4,0.39,"West","Far",0,7.586983686
"1082",1126,"Arkansas","Jul",3,0.46,0.38,"South","Far",0,7.301008161
"1083",1127,"California","Jul",3,0.3,0.49,"West","Far",0,30.37577017
"1084",1128,"Colorado","Jul",3,0.41,0.42,"West","Far",0,6.755037116
"1085",1129,"Connecticut","Jul",3,0.32,0.5,"Northeast","Far",0,105.3457172
"1086",1130,"Delaware","Jul",3,0.29,0.55,"South","Far",0,68.74680307
"1087",1132,"Florida","Jul",3,0.37,0.44,"South","Far",0,52.40661518
"1088",1133,"Georgia","Jul",3,0.41,0.41,"South","Far",0,21.89782282
"1089",1134,"Hawaii","Jul",3,0.28,0.51,"West","Far",0,27.79075199
"1090",1135,"Idaho","Jul",3,0.49,0.32,"West","Far",0,2.572778577
"1091",1136,"Illinois","Jul",3,0.33,0.48,"Midwest","Far",0,29.67639811
"1092",1137,"Indiana","Jul",3,0.42,0.37,"Midwest","Far",0,24.12601059
"1093",1138,"Iowa","Jul",3,0.41,0.4,"Midwest","Far",0,7.368232662
"1094",1139,"Kansas","Jul",3,0.46,0.31,"Midwest","Far",0,4.542732484
"1095",1140,"Kentucky","Jul",3,0.44,0.43,"South","Far",0,14.87466022
"1096",1141,"Louisiana","Jul",3,0.41,0.43,"South","Far",0,13.60464582
"1097",1142,"Maine","Jul",3,0.36,0.47,"Northeast","Far",0,6.943139478
"1098",1144,"Massachusetts","Jul",3,0.27,0.56,"Northeast","Far",0,119.4309773
"1099",1145,"Michigan","Jul",3,0.34,0.47,"Midwest","Far",0,24.6360919
"1100",1146,"Minnesota","Jul",3,0.39,0.46,"Midwest","Far",0.1,9.452755065
"1101",1147,"Mississippi","Jul",3,0.44,0.42,"South","Far",0,8.04237541
"1102",1148,"Missouri","Jul",3,0.41,0.42,"Midwest","Far",0,11.94809719
"1103",1149,"Montana","Jul",3,0.49,0.3,"West","Far",0,1.044271621
"1104",1150,"Nebraska","Jul",3,0.47,0.36,"Midwest","Far",0,3.150446161
"1105",1151,"Nevada","Jul",3,0.37,0.46,"West","Far",0,3.40236417
"1106",1152,"New Hampshire","Jul",3,0.35,0.44,"Northeast","Far",0,23.64812131
"1107",1153,"New Jersey","Jul",3,0.3,0.51,"Northeast","Far",NA,162.488206
"1108",1154,"New Mexico","Jul",3,0.37,0.48,"West","Far",0,2.232933712
"1109",1155,"New York","Jul",3,0.28,0.53,"Northeast","Far",0.1,54.49771303
"1110",1156,"North Carolina","Jul",3,0.41,0.43,"South","Far",0,27.31433967
"1111",1157,"North Dakota","Jul",3,0.5,0.33,"Midwest","Far",0,1.403020553
"1112",1158,"Ohio","Jul",3,0.42,0.4,"Midwest","Far",0,39.00568945
"1113",1159,"Oklahoma","Jul",3,0.45,0.4,"South","Far",0,7.060382359
"1114",1160,"Oregon","Jul",3,0.32,0.47,"West","Far",0,5.615449517
"1115",1161,"Pennsylvania","Jul",3,0.39,0.46,"Northeast","Far",0,40.04462294
"1116",1162,"Rhode Island","Jul",3,0.3,0.48,"Northeast","Far",0,142.8433269
"1117",1163,"South Carolina","Jul",3,0.43,0.39,"South","Far",0,22.36724121
"1118",1164,"South Dakota","Jul",3,0.53,0.37,"Midwest","Far",0,1.537589923
"1119",1165,"Tennessee","Jul",3,0.48,0.36,"South","Far",0,21.45803008
"1120",1166,"Texas","Jul",3,0.39,0.4,"South","Far",0.1,12.2208053
"1121",1167,"Utah","Jul",3,0.54,0.3,"West","Far",0,3.631584072
"1122",1168,"Vermont","Jul",3,0.29,0.57,"Northeast","Far",0,10.34706455
"1123",1169,"Virginia","Jul",3,0.43,0.39,"South","Far",0,27.43572908
"1124",1170,"Washington","Jul",3,0.33,0.44,"West","Far",0,14.35523114
"1125",1171,"West Virginia","Jul",3,0.43,0.41,"South","Far",0,10.59907834
"1126",1172,"Wisconsin","Jul",3,0.42,0.42,"Midwest","Far",0,15.04400339
"1127",1173,"Wyoming","Jul",3,0.57,0.25,"West","Far",0,0.811492714
"1128",1174,"Alabama","Aug",3,0.52,0.35,"South","Far",0,12.74482759
"1129",1175,"Alaska","Aug",3,0.39,0.32,"West","Far",0,0.164902277
"1130",1176,"Arizona","Aug",3,0.4,0.39,"West","Far",1.4,7.586983686
"1131",1177,"Arkansas","Aug",3,0.46,0.38,"South","Far",0,7.301008161
"1132",1178,"California","Aug",3,0.3,0.49,"West","Far",1.6,30.37577017
"1133",1179,"Colorado","Aug",3,0.41,0.42,"West","Far",1.1,6.755037116
"1134",1180,"Connecticut","Aug",3,0.32,0.5,"Northeast","Far",1.1,105.3457172
"1135",1181,"Delaware","Aug",3,0.29,0.55,"South","Far",0,68.74680307
"1136",1183,"Florida","Aug",3,0.37,0.44,"South","Far",1.6,52.40661518
"1137",1184,"Georgia","Aug",3,0.41,0.41,"South","Far",1.4,21.89782282
"1138",1185,"Hawaii","Aug",3,0.28,0.51,"West","Far",1.6,27.79075199
"1139",1186,"Idaho","Aug",3,0.49,0.32,"West","Far",0,2.572778577
"1140",1187,"Illinois","Aug",3,0.33,0.48,"Midwest","Far",0,29.67639811
"1141",1188,"Indiana","Aug",3,0.42,0.37,"Midwest","Far",0.8,24.12601059
"1142",1189,"Iowa","Aug",3,0.41,0.4,"Midwest","Far",1,7.368232662
"1143",1190,"Kansas","Aug",3,0.46,0.31,"Midwest","Far",1.1,4.542732484
"1144",1191,"Kentucky","Aug",3,0.44,0.43,"South","Far",0,14.87466022
"1145",1192,"Louisiana","Aug",3,0.41,0.43,"South","Far",0,13.60464582
"1146",1193,"Maine","Aug",3,0.36,0.47,"Northeast","Far",1.3,6.943139478
"1147",1195,"Massachusetts","Aug",3,0.27,0.56,"Northeast","Far",1.1,119.4309773
"1148",1196,"Michigan","Aug",3,0.34,0.47,"Midwest","Far",1,24.6360919
"1149",1197,"Minnesota","Aug",3,0.39,0.46,"Midwest","Far",1.2,9.452755065
"1150",1198,"Mississippi","Aug",3,0.44,0.42,"South","Far",0,8.04237541
"1151",1199,"Missouri","Aug",3,0.41,0.42,"Midwest","Far",0,11.94809719
"1152",1200,"Montana","Aug",3,0.49,0.3,"West","Far",0,1.044271621
"1153",1201,"Nebraska","Aug",3,0.47,0.36,"Midwest","Far",0,3.150446161
"1154",1202,"Nevada","Aug",3,0.37,0.46,"West","Far",0,3.40236417
"1155",1203,"New Hampshire","Aug",3,0.35,0.44,"Northeast","Far",0.7,23.64812131
"1156",1204,"New Jersey","Aug",3,0.3,0.51,"Northeast","Far",NA,162.488206
"1157",1205,"New Mexico","Aug",3,0.37,0.48,"West","Far",0,2.232933712
"1158",1206,"New York","Aug",3,0.28,0.53,"Northeast","Far",0.7,54.49771303
"1159",1207,"North Carolina","Aug",3,0.41,0.43,"South","Far",1.5,27.31433967
"1160",1208,"North Dakota","Aug",3,0.5,0.33,"Midwest","Far",0,1.403020553
"1161",1209,"Ohio","Aug",3,0.42,0.4,"Midwest","Far",1.1,39.00568945
"1162",1210,"Oklahoma","Aug",3,0.45,0.4,"South","Far",0,7.060382359
"1163",1211,"Oregon","Aug",3,0.32,0.47,"West","Far",0,5.615449517
"1164",1212,"Pennsylvania","Aug",3,0.39,0.46,"Northeast","Far",1.5,40.04462294
"1165",1213,"Rhode Island","Aug",3,0.3,0.48,"Northeast","Far",0,142.8433269
"1166",1214,"South Carolina","Aug",3,0.43,0.39,"South","Far",1.4,22.36724121
"1167",1215,"South Dakota","Aug",3,0.53,0.37,"Midwest","Far",0,1.537589923
"1168",1216,"Tennessee","Aug",3,0.48,0.36,"South","Far",0,21.45803008
"1169",1217,"Texas","Aug",3,0.39,0.4,"South","Far",1.4,12.2208053
"1170",1218,"Utah","Aug",3,0.54,0.3,"West","Far",0.9,3.631584072
"1171",1219,"Vermont","Aug",3,0.29,0.57,"Northeast","Far",0,10.34706455
"1172",1220,"Virginia","Aug",3,0.43,0.39,"South","Far",1.4,27.43572908
"1173",1221,"Washington","Aug",3,0.33,0.44,"West","Far",1.2,14.35523114
"1174",1222,"West Virginia","Aug",3,0.43,0.41,"South","Far",1.1,10.59907834
"1175",1223,"Wisconsin","Aug",3,0.42,0.42,"Midwest","Far",0,15.04400339
"1176",1224,"Wyoming","Aug",3,0.57,0.25,"West","Far",0,0.811492714
"1177",1225,"Alabama","Sep",3,0.52,0.35,"South","Near",9,12.74482759
"1178",1226,"Alaska","Sep",3,0.39,0.32,"West","Near",8.2,0.164902277
"1179",1227,"Arizona","Sep",3,0.4,0.39,"West","Near",7.4,7.586983686
"1180",1228,"Arkansas","Sep",3,0.46,0.38,"South","Near",6.8,7.301008161
"1181",1229,"California","Sep",3,0.3,0.49,"West","Near",7.7,30.37577017
"1182",1230,"Colorado","Sep",3,0.41,0.42,"West","Near",7.3,6.755037116
"1183",1231,"Connecticut","Sep",3,0.32,0.5,"Northeast","Near",5.2,105.3457172
"1184",1232,"Delaware","Sep",3,0.29,0.55,"South","Near",11.1,68.74680307
"1185",1234,"Florida","Sep",3,0.37,0.44,"South","Near",6.2,52.40661518
"1186",1235,"Georgia","Sep",3,0.41,0.41,"South","Near",4.6,21.89782282
"1187",1236,"Hawaii","Sep",3,0.28,0.51,"West","Near",9.1,27.79075199
"1188",1237,"Idaho","Sep",3,0.49,0.32,"West","Near",5.8,2.572778577
"1189",1238,"Illinois","Sep",3,0.33,0.48,"Midwest","Near",7.6,29.67639811
"1190",1239,"Indiana","Sep",3,0.42,0.37,"Midwest","Near",7.6,24.12601059
"1191",1240,"Iowa","Sep",3,0.41,0.4,"Midwest","Near",8.3,7.368232662
"1192",1241,"Kansas","Sep",3,0.46,0.31,"Midwest","Near",7.5,4.542732484
"1193",1242,"Kentucky","Sep",3,0.44,0.43,"South","Near",8.7,14.87466022
"1194",1243,"Louisiana","Sep",3,0.41,0.43,"South","Near",7.5,13.60464582
"1195",1244,"Maine","Sep",3,0.36,0.47,"Northeast","Near",6,6.943139478
"1196",1246,"Massachusetts","Sep",3,0.27,0.56,"Northeast","Near",7.4,119.4309773
"1197",1247,"Michigan","Sep",3,0.34,0.47,"Midwest","Near",7.1,24.6360919
"1198",1248,"Minnesota","Sep",3,0.39,0.46,"Midwest","Near",7.2,9.452755065
"1199",1249,"Mississippi","Sep",3,0.44,0.42,"South","Near",6.4,8.04237541
"1200",1250,"Missouri","Sep",3,0.41,0.42,"Midwest","Near",8,11.94809719
"1201",1251,"Montana","Sep",3,0.49,0.3,"West","Near",4.6,1.044271621
"1202",1252,"Nebraska","Sep",3,0.47,0.36,"Midwest","Near",6.9,3.150446161
"1203",1253,"Nevada","Sep",3,0.37,0.46,"West","Near",7.3,3.40236417
"1204",1254,"New Hampshire","Sep",3,0.35,0.44,"Northeast","Near",7.6,23.64812131
"1205",1255,"New Jersey","Sep",3,0.3,0.51,"Northeast","Near",NA,162.488206
"1206",1256,"New Mexico","Sep",3,0.37,0.48,"West","Near",7.8,2.232933712
"1207",1257,"New York","Sep",3,0.28,0.53,"Northeast","Near",7,54.49771303
"1208",1258,"North Carolina","Sep",3,0.41,0.43,"South","Near",5.5,27.31433967
"1209",1259,"North Dakota","Sep",3,0.5,0.33,"Midwest","Near",6.2,1.403020553
"1210",1260,"Ohio","Sep",3,0.42,0.4,"Midwest","Near",8.2,39.00568945
"1211",1261,"Oklahoma","Sep",3,0.45,0.4,"South","Near",7.3,7.060382359
"1212",1262,"Oregon","Sep",3,0.32,0.47,"West","Near",6,5.615449517
"1213",1263,"Pennsylvania","Sep",3,0.39,0.46,"Northeast","Near",8.6,40.04462294
"1214",1264,"Rhode Island","Sep",3,0.3,0.48,"Northeast","Near",6.9,142.8433269
"1215",1265,"South Carolina","Sep",3,0.43,0.39,"South","Near",5.6,22.36724121
"1216",1266,"South Dakota","Sep",3,0.53,0.37,"Midwest","Near",8.3,1.537589923
"1217",1267,"Tennessee","Sep",3,0.48,0.36,"South","Near",9.4,21.45803008
"1218",1268,"Texas","Sep",3,0.39,0.4,"South","Near",7.6,12.2208053
"1219",1269,"Utah","Sep",3,0.54,0.3,"West","Near",6.9,3.631584072
"1220",1270,"Vermont","Sep",3,0.29,0.57,"Northeast","Near",5.5,10.34706455
"1221",1271,"Virginia","Sep",3,0.43,0.39,"South","Near",8.5,27.43572908
"1222",1272,"Washington","Sep",3,0.33,0.44,"West","Near",9.4,14.35523114
"1223",1273,"West Virginia","Sep",3,0.43,0.41,"South","Near",5.7,10.59907834
"1224",1274,"Wisconsin","Sep",3,0.42,0.42,"Midwest","Near",6,15.04400339
"1225",1275,"Wyoming","Sep",3,0.57,0.25,"West","Near",4.6,0.811492714
"1226",1276,"Alabama","Oct",3,0.52,0.35,"South","Near",19.4,12.74482759
"1227",1277,"Alaska","Oct",3,0.39,0.32,"West","Near",14.9,0.164902277
"1228",1278,"Arizona","Oct",3,0.4,0.39,"West","Near",20,7.586983686
"1229",1279,"Arkansas","Oct",3,0.46,0.38,"South","Near",22.2,7.301008161
"1230",1280,"California","Oct",3,0.3,0.49,"West","Near",15.5,30.37577017
"1231",1281,"Colorado","Oct",3,0.41,0.42,"West","Near",24.4,6.755037116
"1232",1282,"Connecticut","Oct",3,0.32,0.5,"Northeast","Near",26.1,105.3457172
"1233",1283,"Delaware","Oct",3,0.29,0.55,"South","Near",21.3,68.74680307
"1234",1285,"Florida","Oct",3,0.37,0.44,"South","Near",12,52.40661518
"1235",1286,"Georgia","Oct",3,0.41,0.41,"South","Near",14.4,21.89782282
"1236",1287,"Hawaii","Oct",3,0.28,0.51,"West","Near",12.7,27.79075199
"1237",1288,"Idaho","Oct",3,0.49,0.32,"West","Near",20.4,2.572778577
"1238",1289,"Illinois","Oct",3,0.33,0.48,"Midwest","Near",18.9,29.67639811
"1239",1290,"Indiana","Oct",3,0.42,0.37,"Midwest","Near",21.4,24.12601059
"1240",1291,"Iowa","Oct",3,0.41,0.4,"Midwest","Near",26.9,7.368232662
"1241",1292,"Kansas","Oct",3,0.46,0.31,"Midwest","Near",24.4,4.542732484
"1242",1293,"Kentucky","Oct",3,0.44,0.43,"South","Near",19.4,14.87466022
"1243",1294,"Louisiana","Oct",3,0.41,0.43,"South","Near",14.7,13.60464582
"1244",1295,"Maine","Oct",3,0.36,0.47,"Northeast","Near",20.7,6.943139478
"1245",1297,"Massachusetts","Oct",3,0.27,0.56,"Northeast","Near",22.4,119.4309773
"1246",1298,"Michigan","Oct",3,0.34,0.47,"Midwest","Near",20.7,24.6360919
"1247",1299,"Minnesota","Oct",3,0.39,0.46,"Midwest","Near",24.2,9.452755065
"1248",1300,"Mississippi","Oct",3,0.44,0.42,"South","Near",15.9,8.04237541
"1249",1301,"Missouri","Oct",3,0.41,0.42,"Midwest","Near",24.5,11.94809719
"1250",1302,"Montana","Oct",3,0.49,0.3,"West","Near",24.2,1.044271621
"1251",1303,"Nebraska","Oct",3,0.47,0.36,"Midwest","Near",26.3,3.150446161
"1252",1304,"Nevada","Oct",3,0.37,0.46,"West","Near",10.2,3.40236417
"1253",1305,"New Hampshire","Oct",3,0.35,0.44,"Northeast","Near",19.1,23.64812131
"1254",1306,"New Jersey","Oct",3,0.3,0.51,"Northeast","Near",NA,162.488206
"1255",1307,"New Mexico","Oct",3,0.37,0.48,"West","Near",18.6,2.232933712
"1256",1308,"New York","Oct",3,0.28,0.53,"Northeast","Near",19.3,54.49771303
"1257",1309,"North Carolina","Oct",3,0.41,0.43,"South","Near",23.8,27.31433967
"1258",1310,"North Dakota","Oct",3,0.5,0.33,"Midwest","Near",24.3,1.403020553
"1259",1311,"Ohio","Oct",3,0.42,0.4,"Midwest","Near",21.7,39.00568945
"1260",1312,"Oklahoma","Oct",3,0.45,0.4,"South","Near",24.1,7.060382359
"1261",1313,"Oregon","Oct",3,0.32,0.47,"West","Near",18.2,5.615449517
"1262",1314,"Pennsylvania","Oct",3,0.39,0.46,"Northeast","Near",24.5,40.04462294
"1263",1315,"Rhode Island","Oct",3,0.3,0.48,"Northeast","Near",25,142.8433269
"1264",1316,"South Carolina","Oct",3,0.43,0.39,"South","Near",20.5,22.36724121
"1265",1317,"South Dakota","Oct",3,0.53,0.37,"Midwest","Near",27.9,1.537589923
"1266",1318,"Tennessee","Oct",3,0.48,0.36,"South","Near",17.9,21.45803008
"1267",1319,"Texas","Oct",3,0.39,0.4,"South","Near",18.3,12.2208053
"1268",1320,"Utah","Oct",3,0.54,0.3,"West","Near",22,3.631584072
"1269",1321,"Vermont","Oct",3,0.29,0.57,"Northeast","Near",24.3,10.34706455
"1270",1322,"Virginia","Oct",3,0.43,0.39,"South","Near",23.2,27.43572908
"1271",1323,"Washington","Oct",3,0.33,0.44,"West","Near",25,14.35523114
"1272",1324,"West Virginia","Oct",3,0.43,0.41,"South","Near",24.8,10.59907834
"1273",1325,"Wisconsin","Oct",3,0.42,0.42,"Midwest","Near",22.5,15.04400339
"1274",1326,"Wyoming","Oct",3,0.57,0.25,"West","Near",19,0.811492714
"1275",1327,"Alabama","Nov",3,0.52,0.35,"South","Near",8.7,12.74482759
"1276",1328,"Alaska","Nov",3,0.39,0.32,"West","Near",8.3,0.164902277
"1277",1329,"Arizona","Nov",3,0.4,0.39,"West","Near",6.9,7.586983686
